grid,week,dateCap,Observers,Eartag,Fate_1,Weight,Sex,Repro_Male,Repro_Fem,Hindfoot,Fate_2,RHF_2,Weight_2,Fate_3,Weight_3,Fate_4,Weight_4,Maturity,Comments
Jacquot South,1822,13-Apr-2012,"Charley Krebs, Alice Kenney, Petra Villette",263,1,1540,2,0,1,140,0,0,0,0,,0,,Adult,
Jacquot South,1790,01-Sep-2011,"Liz Hofer, Libby Anderson",28742,1,1410,1,2,0,140,0,0,0,0,,0,,Adult,blue/green ear wire removed
Jacquot South,1790,01-Sep-2011,"Liz Hofer, Libby Anderson",263,1,1470,2,0,3,140,0,0,0,0,,0,,Adult,blue/yellow wire removed
Jacquot South,1790,01-Sep-2011,"Liz Hofer, Libby Anderson",2793,1,1390,1,2,0,133,1,0,1390,0,,0,,Adult,no ear wires
Jacquot South,1790,01-Sep-2011,"Liz Hofer, Libby Anderson",495,1,1710,2,0,1,134,0,0,0,0,,0,,Adult,pink/blue ear wires removed
Jacquot South,1790,01-Sep-2011,"Liz Hofer, Libby Anderson",28746,1,1200,1,2,0,129,0,0,0,0,,0,,Juv,blue/orange ear wires removed
Jacquot South,1790,01-Sep-2011,"Liz Hofer, Libby Anderson",2927,2,1335,2,0,1,132,0,0,0,0,,0,,Adult,lots of fleas
Jacquot South,1790,01-Sep-2011,"Liz Hofer, Libby Anderson",28743,1,1330,1,2,0,137,0,0,0,0,,0,,Adult,blue/white ear wires removed
Jacquot South,1787,10-Aug-2011,"Charley Krebs, Petra Villette, Sophia Laverge",28746,1,1200,1,2,0,128,0,0,0,0,,0,,Juv,Orange and light blue pipecleaner
Jacquot South,1787,10-Aug-2011,"Charley Krebs, Petra Villette, Sophia Laverge",495,1,1670,2,0,1,133,0,0,0,0,,0,,Adult,Pink and light blue pipecleaner
Jacquot South,1787,10-Aug-2011,"Charley Krebs, Petra Villette, Sophia Laverge",28742,1,0,0,0,0,0,0,0,0,0,,0,,,Light blue and Green pipecleaners. Wet bunny- recorded pipe cleaner colours but released bunny without handling.
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",28742,2,1250,1,2,0,135,0,0,0,0,,0,,Adult,Light blue and green. Adult. One small teste.
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",28741,2,1235,1,1,0,136,0,0,0,0,,0,,Juv,Yellow and Pink pipecleaner.
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",495,1,1805,2,0,1,135,0,0,0,0,,0,,Adult,Light Blue and Pink Pipecleaners.
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",28743,2,1125,1,1,0,130,0,0,0,0,,0,,Juv,Dark blue and white pipecleaner
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",263,1,1935,2,0,1,140,0,0,0,0,,0,,Adult,Light blue and Yellow.
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",28745,2,1760,2,0,2,133,1,0,0,0,,0,,Adult,"Ck 1: Forgot to write in datacards, but assuming orange and green pipecleaners (may be wrong) Ck 2: In datacards with pipecleaner colours, but not tag number. N=2 in both checks."
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",3975,1,1250,1,1,0,132,0,0,0,0,,0,,Adult,Red and orange pipecleaner. Adult.
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",28750,2,375,2,0,1,87,0,0,0,0,,0,,Juv,Black and pink pipecleaner. Sex may be incorrect.
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",5523,1,1360,1,1,0,129,0,0,0,0,,0,,Adult,Dark blue and red pipcleaner. Adult.
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",28744,2,1905,2,0,2,136,0,0,0,0,,0,,Adult,Dark blue and light blue pipecleaners. Adult.
Jacquot South,1780,25-Jun-2011,"Petra Villette, Emily Lomax, Nicole Warren",28746,2,1035,1,1,0,129,1,0,0,0,,0,,Juv,Light blue and orange. Ck 2: n=1
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",495,2,1420,2,0,1,138,0,0,0,0,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",2793,2,1205,1,1,0,135,1,0,1170,0,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",494,2,1320,2,0,1,134,0,0,0,0,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",263,1,1485,2,0,1,139,0,0,0,0,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",2391,1,1300,1,1,0,134,1,0,1260,0,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",5523,1,1160,1,1,0,138,1,0,1155,0,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",3338,1,1330,1,1,0,138,1,0,1250,0,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",2399,1,1350,2,0,1,136,1,0,1270,0,,0,,Adult,white crust on end of teat?
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",2792,2,1235,1,1,0,133,1,0,1175,0,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",2791,2,1565,2,0,1,143,1,0,1555,0,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",3975,1,1175,1,1,0,130,1,0,1195,1,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",2367,1,1565,2,0,1,140,1,0,1615,1,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",3911,1,1285,1,1,0,136,1,0,1375,1,,0,,Adult,brown fur on face
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",5520,1,1400,2,0,1,134,1,0,1435,0,,0,,Adult,
Jacquot South,1772,30-Apr-2011,"Charley Krebs, Alice Kenney",3342,1,1235,2,0,1,133,1,0,1215,0,,0,,Adult,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",3976,1,1790,2,0,1,135,0,0,0,0,,0,,Adult,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",262,2,180,1,2,0,64,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",3340,2,825,2,0,1,112,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2371,1,1710,2,0,3,135,1,0,1710,0,,0,,Adult,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",5525,2,940,2,0,1,113,1,0,900,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",257,2,700,1,2,0,106,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",258,2,1110,1,2,0,125,1,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",3339,2,725,2,0,1,114,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",5523,2,1470,1,1,0,138,0,0,0,0,,0,,Adult,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",3341,2,1175,2,0,1,132,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",3342,2,1025,2,0,1,122,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",3343,2,775,2,0,1,110,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",259,2,190,1,2,0,70,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",261,2,750,2,0,1,112,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",263,2,1210,2,0,1,130,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",264,2,190,1,2,0,68,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",5522,2,710,2,0,1,107,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",5524,2,1050,2,0,1,130,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",260,2,250,2,0,1,72,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2391,1,1400,1,1,0,133,0,0,0,0,,0,,Adult,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",256,2,960,1,2,0,130,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2367,1,2020,2,0,3,135,1,136,1820,0,,0,,Adult,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",5516,2,670,2,0,1,105,1,0,670,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",5517,2,690,2,0,1,110,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",5518,2,610,2,0,1,105,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",5519,2,1890,2,0,3,139,0,0,0,0,,0,,Adult,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2360,1,1640,2,0,3,141,1,0,1600,0,,0,,Adult,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",5521,2,690,2,0,1,109,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2149,2,710,2,0,1,114,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2150,2,1070,2,0,1,130,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2748,2,725,2,0,1,113,0,0,0,0,,0,,Juv,broken right leg
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",3338,2,1175,1,1,0,132,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",5520,2,1220,2,0,1,125,1,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",3975,2,1175,1,2,0,125,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2399,1,1340,2,0,3,129,1,0,1375,1,,0,,Adult,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2725,2,775,2,0,1,110,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2575,2,1125,1,2,0,121,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2393,1,1270,1,1,0,135,0,0,0,0,,0,,Adult,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",2573,2,770,2,0,1,107,0,0,0,0,,0,,Juv,
Jacquot South,1735,08-Aug-2010,"C. Krebs, Petra Villette",3337,2,1275,1,2,0,134,0,0,0,0,,0,,Adult,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2357,1,1410,2,0,1,135,0,0,0,0,,0,,Adult,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2399,2,1280,2,0,1,138,0,0,0,0,,0,,Juv,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2398,2,1340,2,0,1,143,0,0,0,0,,0,,Juv,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2363,1,1200,1,2,0,133,0,0,0,0,,0,,Juv,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,3991,1,1475,1,2,0,132,1,0,1415,0,,0,,Adult,coyote yodelling
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2395,2,1215,1,2,0,127,1,0,1190,0,,0,,Juv,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2393,2,1320,1,2,0,132,0,0,0,0,,0,,Juv,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2369,1,1625,1,2,0,146,1,0,1580,0,,0,,Adult,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2360,1,1365,2,0,1,140,1,0,1380,0,,0,,Juv,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2367,1,1425,2,0,1,138,1,0,1425,0,,0,,Adult,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2374,2,1360,1,2,0,136,1,0,1310,0,,0,,Juv,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2396,2,1470,2,0,1,143,0,0,0,0,,0,,Adult,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2371,2,1170,2,0,1,136,0,0,0,0,,0,,Juv,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2392,2,1435,2,0,1,133,0,0,0,0,,0,,Adult,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,3911,1,1490,1,2,0,133,1,0,1500,1,,0,,Adult,small old wound on head - healed; trapped twice in check 1
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2368,1,1300,1,2,0,137,1,0,1300,0,,0,,Juv,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2375,2,1160,1,2,0,134,1,0,1145,0,,0,,Juv,donut penis
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2352,1,1515,1,2,0,141,1,0,1530,1,,0,,Adult,twice in check2
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2389,2,1510,2,0,1,143,1,0,1460,0,,0,,Adult,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2365,1,1520,2,0,1,135,1,0,1490,0,,0,,Adult,
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2390,2,1730,1,2,0,146,1,0,1770,1,,0,,Adult,twice in check2
Jacquot South,1710,20-Feb-2010,Liz Hofer; Sharon Macdonald; Linda Lewis,2391,2,1355,1,2,0,136,1,0,1310,0,,0,,Juv,lots of fleas
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2357,1,1685,2,0,3,130,0,0,0,0,,0,,Adult,
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2360,2,995,2,0,1,124,0,0,0,0,,0,,Juv,
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2362,2,980,1,2,0,124,0,0,0,0,,0,,Juv,
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2363,2,415,1,2,0,89,0,0,0,0,,0,,Juv,
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2364,2,455,2,0,1,89,1,0,480,0,,0,,Juv,
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2365,2,1325,2,0,1,137,0,0,0,0,,0,,Adult,
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2366,2,280,2,0,1,71,0,0,0,0,,0,,Juv,a bit wet but I think OK
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",3976,1,1655,2,0,3,133,0,0,0,0,,0,,Adult,
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2368,2,885,1,2,0,119,0,0,0,0,,0,,Juv,
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2369,2,1375,1,2,0,142,0,0,0,0,,0,,Adult,adult penis
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2370,2,1075,2,0,1,125,0,0,0,0,,0,,Juv,
Jacquot South,1686,30-Aug-2009,"Alice Kenney, Laurie Dadourian",2367,2,1380,2,0,1,133,1,0,1345,0,,0,,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",100787,1,1950,2,0,3,128,1,0,1870,1,1870,0,0,Adult,very agitated on 2nd capture
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3399,2,905,2,0,1,118,1,0,995,1,890,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",100784,1,1380,1,2,0,136,1,0,1395,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3398,2,1065,2,0,1,118,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",27957,2,750,1,2,0,116,1,0,700,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",27959,2,1390,2,0,1,131,1,0,1360,1,1390,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",27958,2,940,1,2,0,122,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",28261,1,1565,1,1,0,134,1,133,1585,0,0,0,0,Adult,"recorded as ""B861"" but must be this guy"
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3400,2,1015,1,2,0,123,0,0,0,0,0,0,0,Juv,donut penis
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3291,2,750,2,0,1,110,1,0,775,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3292,2,1070,1,2,0,123,0,0,0,0,0,0,0,Juv,donut penis
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3293,2,665,2,0,1,103,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3294,2,1235,2,0,1,136,1,0,1200,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",27960,2,1070,2,0,1,122,1,0,1105,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3296,2,1445,1,1,0,134,0,0,0,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26510,2,1025,1,2,0,126,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3295,2,950,2,0,1,116,1,0,950,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",100785,1,2100,2,0,3,138,1,0,2150,1,2150,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3297,2,1130,2,0,1,122,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",101294,1,1820,2,0,1,134,1,0,1840,1,1760,0,0,Adult,hair lost on face but not bloody
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26585,2,1050,2,0,1,123,1,0,1040,1,1030,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26586,2,1020,1,2,0,122,1,0,1000,0,0,0,0,Juv,sexed wrong
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26587,2,1290,2,0,1,131,0,0,0,0,0,0,0,Adult,juv? Not sure of sex
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",28387,1,1680,2,0,3,136,1,0,1650,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26511,2,950,2,0,1,121,1,0,995,1,980,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26501,1,1950,2,0,1,139,1,0,1950,0,0,0,0,Adult,jumpy
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3287,1,1620,1,2,0,123,0,0,0,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",100744,1,2200,2,0,3,139,1,0,2250,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26512,2,580,2,0,1,97,1,0,635,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26513,2,565,2,0,1,95,1,0,560,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",101289,1,1800,2,0,3,132,1,0,1680,1,1700,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",270006,6,590,1,2,0,102,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",27961,2,870,1,2,0,113,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26509,2,1760,2,0,3,138,1,0,1800,1,1770,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",23004,2,460,2,0,1,89,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",100764,1,1520,1,2,0,136,0,0,0,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26514,2,550,1,2,0,96,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26515,2,530,1,2,0,96,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26516,2,500,2,0,1,94,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26517,2,1210,2,0,1,131,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",100737,1,1600,1,2,0,142,1,0,1590,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",22928,2,1040,2,0,1,118,1,0,1020,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",23003,2,880,1,2,0,117,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",29497,1,1410,1,2,0,134,0,0,0,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",23006,2,480,1,2,0,85,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",28735,1,1600,1,2,0,136,0,0,0,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",22929,2,950,1,2,0,121,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",28739,1,2030,2,0,1,138,0,0,0,0,0,0,0,Adult,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26591,2,660,1,2,0,99,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",28617,1,1455,1,1,0,0,0,0,0,0,0,0,0,Adult,too jumpy to get RHF
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26518,2,550,1,2,0,95,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26588,2,1170,2,0,1,132,1,0,1210,0,0,0,0,Juv,jumpy
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",23005,2,1030,2,0,1,126,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",22927,2,1030,2,0,1,122,1,0,1020,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3299,2,930,2,0,1,120,1,0,965,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3300,2,960,1,2,0,119,1,0,940,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",23002,2,1215,2,0,1,124,1,0,1160,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",3298,2,435,1,2,0,86,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26589,2,1040,2,0,1,124,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",27956,2,710,1,2,0,110,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",22926,2,1080,2,0,1,118,0,0,0,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",23001,2,435,2,0,1,86,1,0,465,0,0,0,0,Juv,
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",27955,6,880,1,2,0,110,0,0,0,0,0,0,0,Juv,Not sure what happened here. As far as we know Piia tagged and released the hare normally. Found dead later in the day a few meters from trap.Did not do necropsy but looks healthy.
Jacquot South,1995,02-Aug-2015,"C Krebs, A Kenney, Piia Kukka, Eric Vimercati",26590,2,1050,1,2,0,127,0,0,0,0,0,0,0,Juv,
