tbl2_grids.id_grid,grid,tbl3_weeks.id_week,tbl3_weeks.id_grid,dateCap,week,id_hare,tbl4_hare.id_week,EartagLetter,Eartag,Sex,Repro_Male,Repro_Fem,Weight,Hindfoot,RHF_2,Weight_2,Weight_3,Weight_4,Fecal_VialCK1,Fecal_VialCK2,Fecal_VialCK3,Fecal_VialCK4,FecalTimeCK1,FecalTimeCK2,FecalTimeCK3,FecalTimeCK4
82,Hungry Lake,5095,82,21-Jan-1991,715,46661,5095,,18686,1,0,0,1800,140,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46662,5095,,19401,2,0,1,2090,147,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46663,5095,,19447,2,0,1,1725,129,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46664,5095,,19448,2,0,1,1850,142,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46542,5095,,12936,1,2,0,1940,148,146,1770,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46543,5095,,12941,1,0,0,1640,130,128,1600,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46658,5095,,18486,2,0,1,1730,141,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46643,5095,,18062,2,0,1,2050,140,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46541,5095,,12933,2,0,1,1920,139,0,1780,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46533,5095,,12119,1,1,0,1570,138,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46637,5095,,17722,2,0,1,1480,145,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46638,5095,,17938,2,0,1,1600,138,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46639,5095,,17945,1,0,0,1480,134,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46640,5095,,18051,1,2,0,1725,135,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46652,5095,,18426,2,0,1,1750,141,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46642,5095,,18060,1,1,0,1580,133,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46651,5095,,18205,1,0,0,1400,138,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46644,5095,,18119,1,2,0,1660,134,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46645,5095,,18132,1,1,0,1740,141,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46646,5095,,18138,2,0,1,1620,140,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46647,5095,,18154,1,2,0,1290,137,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46648,5095,,18202,2,0,1,1775,141,146,1530,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46649,5095,,18203,1,0,0,1275,133,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46546,5095,,13105,2,0,1,1970,142,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46641,5095,,18053,2,0,1,1890,139,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46636,5095,,17721,2,0,1,1530,133,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46544,5095,,12948,1,1,0,1470,126,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46565,5095,,15769,1,2,0,1650,137,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46566,5095,,16230,1,1,0,1660,134,133,1560,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46568,5095,,16256,2,0,1,1600,133,137,1440,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46570,5095,,16282,2,0,1,1480,135,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46571,5095,,16453,2,0,1,1710,137,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46563,5095,,15727,2,0,1,1620,130,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46573,5095,,16458,2,0,1,1660,135,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46562,5095,,15704,2,0,1,1670,142,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46635,5095,,17720,2,0,1,1530,137,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46634,5095,,17718,2,0,1,1690,140,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46633,5095,,17717,1,1,0,1590,133,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46632,5095,,17716,1,1,0,1220,135,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46631,5095,,17715,2,0,1,1540,141,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46630,5095,,17714,1,1,0,1650,140,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46572,5095,,16454,1,2,0,1570,140,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46554,5095,,14297,1,0,0,1800,138,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46629,5095,,17713,1,2,0,1390,138,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46547,5095,,13180,2,0,1,1540,133,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46548,5095,,13371,2,0,1,1650,126,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46549,5095,,13478,2,0,1,1800,140,144,1640,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46550,5095,,13745,1,1,0,1760,139,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46551,5095,,13772,1,0,0,1680,138,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46552,5095,,14265,1,0,0,1890,146,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46564,5095,,15736,1,2,0,1890,0,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46553,5095,,14268,1,0,0,2140,153,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46545,5095,,13021,2,0,1,1770,142,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46555,5095,,14343,1,1,0,1520,133,133,1470,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46556,5095,,14604,1,0,0,2000,142,144,1770,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46557,5095,,14619,2,0,1,1560,135,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46558,5095,,14647,2,0,1,1870,147,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46559,5095,,14652,2,0,1,1770,135,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46560,5095,,14665,1,0,0,1760,139,,0,,,,,,,,,,
82,Hungry Lake,5095,82,21-Jan-1991,715,46561,5095,,14884,1,1,0,1830,141,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42560,4965,,17241,1,2,0,1575,140,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42539,4965,,13930,2,0,1,1640,137,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42554,4965,,16520,2,0,1,1375,130,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42553,4965,,16502,2,0,1,1735,143,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42552,4965,,15608,2,0,1,1525,140,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42551,4965,,15577,2,0,1,1510,131,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42550,4965,,15399,1,2,0,1350,136,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42549,4965,,15331,1,2,0,1660,140,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42548,4965,,15330,2,0,1,1900,143,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42547,4965,,15328,2,0,1,1785,134,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42546,4965,,15283,1,2,0,1725,143,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42545,4965,,15223,1,2,0,1725,140,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42544,4965,,15022,1,2,0,1535,137,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42543,4965,,14439,2,0,1,1775,139,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42555,4965,,16988,1,2,0,1500,135,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42541,4965,,14038,2,0,1,1875,137,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42540,4965,,13989,1,2,0,1610,135,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42537,4965,,13286,2,0,1,1725,140,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42536,4965,,13260,1,2,0,1540,134,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42535,4965,,13257,2,0,1,1530,130,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42534,4965,,13252,2,0,1,1480,134,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42533,4965,,13202,2,0,1,1675,143,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42532,4965,,13165,2,0,1,1540,123,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42531,4965,,12980,2,0,1,1700,148,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42530,4965,,12329,2,0,1,1435,127,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42529,4965,,12321,1,2,0,1590,129,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42528,4965,,12109,1,2,0,1450,136,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42527,4965,,11520,1,2,0,1460,138,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42562,4965,,17611,1,2,0,1625,139,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42587,4965,,18976,2,0,1,1650,137,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42542,4965,,14151,2,0,1,1570,132,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42578,4965,,18361,1,2,0,1600,142,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42586,4965,,18914,2,0,1,1425,122,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42585,4965,,18721,2,0,1,1535,131,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42538,4965,,13333,2,0,1,1875,132,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42556,4965,,17094,2,0,1,1720,140,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42584,4965,,18537,1,2,0,1640,133,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42583,4965,,18530,2,0,1,1885,138,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42582,4965,,18366,1,2,0,1275,128,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42581,4965,,18365,2,0,1,1675,144,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42579,4965,,18362,1,2,0,1475,145,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42577,4965,,18360,2,0,1,1625,144,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42576,4965,,18359,2,0,1,1450,138,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42575,4965,,18223,1,2,0,1450,132,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42574,4965,,18213,1,2,0,1325,125,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42573,4965,,18212,1,2,0,1500,135,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42566,4965,,17981,1,2,0,1440,135,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42558,4965,,17207,2,0,1,1785,145,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42559,4965,,17235,1,2,0,1650,140,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42580,4965,,18364,2,0,1,1700,148,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42557,4965,,17204,2,0,1,1750,133,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42563,4965,,17660,2,0,1,1690,146,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42564,4965,,17661,2,0,1,1280,128,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42565,4965,,17662,2,0,1,1690,142,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42561,4965,,17259,2,0,1,1725,139,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42567,4965,,18092,2,0,1,1725,139,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42568,4965,,18207,1,2,0,1075,125,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42569,4965,,18208,1,2,0,1275,129,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42570,4965,,18209,1,2,0,1375,127,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42571,4965,,18210,2,0,1,1825,135,,0,,,,,,,,,,
83,Gravel Pit,4965,83,14-Jan-1991,714,42572,4965,,18211,2,0,1,1575,135,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38376,4838,,16509,2,0,1,1660,140,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38365,4838,,14322,1,2,0,1575,135,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38378,4838,,16898,1,2,0,1465,146,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38373,4838,,15663,1,2,0,1835,144,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38372,4838,,15661,2,0,1,1850,149,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38371,4838,,15659,2,0,1,1825,147,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38370,4838,,15653,1,2,0,1590,141,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38369,4838,,14699,2,0,1,1730,138,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38368,4838,,14654,2,0,1,1725,141,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38375,4838,,16508,1,2,0,1660,145,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38366,4838,,14324,2,0,1,1840,139,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38377,4838,,16522,2,0,1,1500,133,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38364,4838,,13602,1,2,0,1560,141,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38363,4838,,13381,1,2,0,1660,132,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38362,4838,,13080,1,2,0,1570,133,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38361,4838,,12340,1,2,0,1410,131,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38360,4838,,12032,1,2,0,1760,140,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38359,4838,,12012,2,0,1,1675,142,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38386,4838,,17136,1,2,0,1690,141,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38367,4838,,14376,1,2,0,1735,138,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38388,4838,,17257,2,0,1,1510,135,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38397,4838,,18791,2,0,1,1475,133,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38396,4838,,18528,1,2,0,1450,120,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38395,4838,,18402,1,2,0,1600,141,,,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38394,4838,,18218,2,0,1,1385,135,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38393,4838,,18206,1,2,0,1375,123,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38392,4838,,18193,2,0,1,1610,140,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38391,4838,,17992,2,0,1,1765,150,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38374,4838,,16468,2,0,1,1740,146,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38389,4838,,17826,1,2,0,1650,142,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38398,4838,,19594,1,2,0,1600,135,,,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38387,4838,,17146,2,0,1,1550,128,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38385,4838,,17127,2,0,1,1590,138,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38383,4838,,17049,2,0,1,1835,141,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38382,4838,,16975,1,2,0,1520,131,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38381,4838,,16969,2,0,1,1940,148,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38380,4838,,16921,1,2,0,1600,136,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38379,4838,,16914,2,0,1,1935,136,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38390,4838,,17865,1,2,0,1560,135,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40304,4896,,17664,1,2,0,1410,139,,0,,,,,,,,,,
59,Beaver Pond,4838,59,14-Jan-1991,714,38384,4838,,17050,1,2,0,1310,137,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40291,4896,,16337,1,2,0,1000,127,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40292,4896,,16356,1,2,0,1410,132,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40293,4896,,16908,2,0,1,1650,133,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40316,4896,,18904,1,2,0,1400,129,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40294,4896,,16980,2,0,1,1560,137,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40295,4896,,17100,2,0,1,1530,130,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40296,4896,,17273,2,0,1,1700,136,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40297,4896,,17274,1,2,0,1530,148,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40298,4896,,17275,1,2,0,1800,141,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40300,4896,,17622,2,0,1,1600,135,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40290,4896,,16336,1,2,0,1250,130,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40303,4896,,17663,2,0,1,1390,136,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40299,4896,,17618,2,0,1,1400,131,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40305,4896,,17665,1,2,0,1430,144,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40306,4896,,17666,1,2,0,1590,140,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40307,4896,,17667,1,2,0,1270,131,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40315,4896,,18901,2,0,1,1380,138,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40308,4896,,17668,2,0,1,1550,138,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40314,4896,,18801,1,2,0,1570,136,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40309,4896,,17838,2,0,1,1610,135,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40310,4896,,18082,2,0,1,1700,135,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40311,4896,,18214,1,2,0,1450,140,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40312,4896,,18700,1,2,0,1400,133,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40313,4896,,18789,2,0,1,1550,133,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40302,4896,,17631,2,0,1,1330,129,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40326,4896,,18964,2,0,1,1530,145,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40329,4896,,18984,2,0,1,1400,141,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40301,4896,,17627,2,0,1,1450,132,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40327,4896,,18982,1,2,0,1300,131,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40289,4896,,14520,1,2,0,1600,138,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40325,4896,,18963,1,2,0,1310,128,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40324,4896,,18955,1,2,0,1600,142,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40323,4896,,18954,2,0,1,1460,133,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40322,4896,,18952,2,0,1,1150,136,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40321,4896,,18941,2,0,1,1470,138,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40320,4896,,18939,1,2,0,1240,129,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40319,4896,,18936,2,0,1,1640,136,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40318,4896,,18934,2,0,1,1340,140,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40317,4896,,18931,1,2,0,1450,131,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40286,4896,,13587,2,0,1,1710,133,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40328,4896,,18983,2,0,1,1380,140,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40277,4896,,12059,2,0,1,1690,138,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40287,4896,,14394,2,0,1,1280,130,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40285,4896,,13582,2,0,1,1580,135,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40284,4896,,13566,1,2,0,1560,134,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40283,4896,,13565,1,2,0,1610,130,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40278,4896,,12990,1,2,0,1810,140,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40281,4896,,13549,2,0,1,1410,138,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40280,4896,,13440,1,2,0,1450,140,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40279,4896,,13303,1,2,0,1460,138,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40282,4896,,13561,2,0,1,1570,135,,0,,,,,,,,,,
84,Flint,4896,84,14-Jan-1991,714,40288,4896,,14519,1,2,0,1530,135,,0,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8031,371,,14623,2,0,1,1975,144,,0,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8247,371,,16455,1,2,0,1440,131,0,1360,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8215,371,,15874,1,2,0,1590,135,,0,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8172,371,,15699,2,0,1,1510,147,0,1510,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8128,371,,14866,1,2,0,1625,134,0,1430,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8105,371,,14797,1,2,0,1635,140,0,1610,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8039,371,,14625,1,2,0,1785,140,,0,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8248,371,,16457,2,0,1,1230,129,,0,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,7963,371,,14218,2,0,1,1590,132,0,1550,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,7905,371,,14180,2,0,1,1700,138,0,1630,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,7771,371,,13215,1,2,0,1300,129,0,1240,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,7414,371,,12771,1,2,0,1390,137,0,1150,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8250,371,,16466,2,0,1,1640,120,,0,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,6951,371,,12258,1,2,0,1560,134,,0,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,7363,371,,12765,1,2,0,1660,138,0,1660,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,6809,371,,12114,1,2,0,1860,142,0,1760,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8672,371,,18461,1,2,0,1460,130,0,1500,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,7036,371,,12286,1,2,0,1660,120,,0,,,,,,,,,,
38,Sulphur,371,38,07-Jan-1991,713,8570,371,,17724,2,0,1,1190,127,,0,,,,,,,,,,
